1200	NUM	1200
13	NUM	13
137	NUM	137
1431	NUM	1431
14599	NUM	14599
146	NUM	146
1539	NUM	1539
226	NUM	226
2269	NUM	2269
28	NUM	28
32	NUM	32
52	NUM	52
700	NUM	700
82	NUM	82
91	NUM	91
!!	PUNCT	!!
"	PUNCT	"
–	PUNCT	–
1971ع	NUM	1971ع
1977ع	NUM	1977ع
1981ع	NUM	1981ع
1999ع	NUM	1999ع
2006ع	NUM	2006ع
2007ع	NUM	2007ع
1000	NUM	1000
10000	NUM	10000
110	NUM	110
117	NUM	117
1200	NUM	1200
13300	NUM	13300
144	NUM	144
153	NUM	153
164	NUM	164
16ع	NUM	16ع
170	NUM	170
19	NUM	19
1967ع	NUM	1967ع
1968ع	NUM	1968ع
1972	NUM	1972
1979	NUM	1979
1979ع	NUM	1979ع
1997ع	NUM	1997ع
200	NUM	200
2002	NUM	2002
2007	NUM	2007
201	NUM	201
2010ع	NUM	2010ع
2015	NUM	2015
203	NUM	203
2049	NUM	2049
209	NUM	209
212	NUM	212
217	NUM	217
218	NUM	218
223	NUM	223
26	NUM	26
269	NUM	269
27	NUM	27
27000	NUM	27000
302	NUM	302
34	NUM	34
342	NUM	342
3629	NUM	3629
51	NUM	51
550	NUM	550
56	NUM	56
57	NUM	57
58	NUM	58
59	NUM	59
65	NUM	65
70	NUM	70
80	NUM	80
80ع	NUM	80ع
83	NUM	83
88	NUM	88
90	NUM	90
900	NUM	900
90ع	NUM	90ع
93	NUM	93
99	NUM	99
